zip	latitude	longitude
75009	33.32196431891892	-96.76387224633206
77382	30.201351972360246	-95.53735069937888
78610	30.074959549319065	-97.76237311527238
75231	32.874637643286576	-96.76466586052103
77027	29.740910767264573	-95.44975717757848
77433	29.96020855533708	-95.72312751544943
78240	29.52334760497667	-98.59272306656298
78753	30.377586564946625	-97.6776098524911
78634	30.536828138122605	-97.54926693333334
78041	27.54903761707317	-99.49064893658536
77380	30.14323623660322	-95.46492929868228
77002	29.756880230144404	-95.36468892725632
78108	29.5832351925	-98.235209459
78414	27.670393526568265	-97.37122085571956
75010	33.028273183739834	-96.90014826382114
77573	29.497661565095846	-95.10827257396166
78665	30.55943125757576	-97.6699010982684
78723	30.30122606643248	-97.6915285519516
75165	32.40349222721479	-96.8387380928617
78209	29.48557210528512	-98.45845304228096
75115	32.61204819177102	-96.85648681618964
78412	27.70671343320684	-97.35281836451612
77074	29.68291520408805	-95.50341949606918
75044	32.958178480748664	-96.6610590303476
78702	30.26856706563449	-97.71723984493018
75068	33.17013233675497	-96.94971379668874
76643	31.45511066666667	-97.19497914320988
75218	32.84448958747967	-96.6969451811382
79936	31.753320850877195	-106.29778998947369
78247	29.583449943689324	-98.4083714076052
78578	26.08013658142857	-97.24184648928572
78735	30.263835414138818	-97.8668068528706
77095	29.89854510592417	-95.6512929542654
75110	32.09072308348457	-96.47452129564428
78754	30.36227078940796	-97.6315841550185
78664	30.49055744202593	-97.64917270914826
76054	32.85559299434629	-97.17737022826856
78061	28.896295045558738	-99.07204075415471
75225	32.864413575409834	-96.79473150546448
76009	32.424570298157896	-97.21514713026316
77014	29.97484284444444	-95.47719442991452
76084	32.44367317434555	-97.09278119005236
78596	26.15885871563126	-97.9883419004008
78520	25.93426785042857	-97.51301083542856
78230	29.54927052130326	-98.56860098362571
77388	30.05411760685579	-95.47217118995272
75230	32.89945710073395	-96.79496265467893
76011	32.7569527495984	-97.0902604504016
79932	31.85627904878049	-106.45885510487804
75038	32.87058848192771	-96.9786163346988
78259	29.632003479693484	-98.4411431229885
75407	33.15431104188312	-96.49300093928572
77480	29.04665954180328	-95.70351401393442
77381	30.177713973768736	-95.50416059400428
75022	33.023751911486485	-97.09775219391892
75228	32.81398619650078	-96.68534611586314
78541	26.317927726363635	-98.16129757636364
79835	31.92003933333333	-106.59257204
75233	32.70496231162791	-96.87440881279068
78733	30.330590983153844	-97.8667561893077
76092	32.9423594810582	-97.14871645301588
78217	29.5395456075188	-98.4232191050752
78746	30.298931836695058	-97.80701398824532
77449	29.819407273943053	-95.739631177912
79382	33.50226538672566	-102.00491307964602
78721	30.27253311118568	-97.68494119563758
77346	29.998358602796053	-95.17484650378287
77004	29.72578682295633	-95.3687247793953
78015	29.70776660352941	-98.63953314235296
75201	32.78575993546911	-96.79890557254004
76022	32.83449657722008	-97.14125745984556
77386	30.12771230231788	-95.41206706622518
75754	32.42263819310345	-95.66455304482758
77019	29.75384473951613	-95.40340065053763
77070	29.974772339460785	-95.57531450134805
75482	33.12891654761904	-95.60073814621848
79907	31.70718080238096	-106.32764538095238
79912	31.84453872285714	-106.55228944476193
75080	32.96447653250249	-96.74092492662014
78132	29.755676767908312	-98.16464234555872
76086	32.757362875301204	-97.78384424618474
77566	29.0402873230608	-95.44191815786164
79102	35.19520663488372	-101.84001452325582
77049	29.816358105995715	-95.18628298072804
78154	29.57394850086393	-98.2734374073434
78233	29.55446484272212	-98.37237930793953
78741	30.2310910982906	-97.7201861259829
77304	30.332278592100536	-95.50086559281868
76017	32.66208846720956	-97.16195021585231
76522	31.12469199886621	-97.90693157596372
76028	32.53566428361138	-97.30955145220804
76258	33.38613241497585	-96.95208235072464
77080	29.816691871900822	-95.52411299504132
78653	30.345207769139467	-97.52680167529
76126	32.647088229044115	-97.48384915392155
75452	33.38776860729167	-96.250061746875
79765	31.92461182058824	-102.33198800367649
76104	32.729904709205776	-97.32030240577618
78253	29.49091504498381	-98.7485448906149
77065	29.923745053880268	-95.60337271308204
78410	27.85065760848214	-97.60721257142858
78254	29.528780768189232	-98.69195348205548
78734	30.378790856995582	-97.94294170037637
76208	33.161061528266444	-97.05453153663537
76049	32.44155668554745	-97.72062863357664
75094	33.016026151851854	-96.6269849025641
77471	29.54020484080808	-95.81237566444445
79745	31.8688058	-102.98852853333334
78006	29.784098611125486	-98.69724463234152
75159	32.64064729141914	-96.55159881815182
78725	30.23822486462347	-97.60432434658496
78745	30.20817246706828	-97.79116481450244
75235	32.828868722202486	-96.84895223801064
78626	30.63815735387524	-97.66377570633271
75056	33.0833293113852	-96.8858662683112
75054	32.59790065757576	-97.04366743939394
78722	30.28670030862069	-97.7183353
77478	29.62687641097445	-95.62404678893094
76134	32.64930532558824	-97.33655067852942
75214	32.824926293668526	-96.7501401471136
78730	30.364487967181468	-97.83368492133204
78418	27.634334368581687	-97.27652639263914
77523	29.81833562453965	-94.8436350055994
78202	29.42757112929936	-98.46341950700636
76123	32.61935521216931	-97.397667494709
77030	29.705316533084577	-95.40499932139303
76039	32.85739981053764	-97.08253361849462
78612	30.13048617922077	-97.50345215064937
76544	31.13206169955357	-97.78992871116073
77066	29.958749518879056	-95.493238220059
77357	30.155993960221	-95.20429513867404
78728	30.45277935537037	-97.6803595487037
75601	32.508844807363424	-94.7331421804434
76016	32.68946452017995	-97.18244555874035
77586	29.57593921614256	-95.03201142851154
75229	32.89048163870967	-96.8632710664516
77034	29.629045334455448	-95.22132420970296
78521	25.94194909520225	-97.46594851881468
78264	29.177450776056336	-98.47097041267608
75082	32.98621385586481	-96.6737134693837
78373	27.821807932	-97.08371579733334
77057	29.747227983168315	-95.48627119579209
75043	32.85492394655036	-96.59839264179224
78751	30.309703715281497	-97.72394698882933
75496	33.37592687241379	-96.06935144655174
78666	29.86876644582262	-97.95319888181234
75189	32.9631334214674	-96.3233319616848
78633	30.72351370082781	-97.75191475910596
77840	30.62085923976377	-96.36118155656168
77355	30.15640464972777	-95.74221946715063
76001	32.63469707676471	-97.14129739676471
77056	29.74577682467044	-95.46714213917136
79911	31.8999893625	-106.537290475
75065	33.12936059571183	-97.03320854185247
77705	30.02688766258865	-94.16172966028368
75440	32.88562365925926	-95.74107546666666
76182	32.881265212121214	-97.21430584469698
78232	29.58871988166432	-98.47291482919604
76015	32.69591640117925	-97.13053574787736
75605	32.54923820412308	-94.75000865852309
75215	32.76111615794251	-96.77228449379729
78749	30.21399700488816	-97.85783489444904
78629	29.49868713215548	-97.45556913180212
78251	29.44812027086093	-98.67743892225164
76012	32.74558246875	-97.14195886590907
75087	32.92820697629032	-96.4583865567742
76117	32.80513159425087	-97.27553161393728
77627	29.972271114698167	-94.00004002152232
78729	30.455107338033176	-97.7702790315166
75220	32.86919074761062	-96.86714262088496
76036	32.57425615349544	-97.389843843769
76013	32.7213236127844	-97.14729798981584
76634	31.77915528965517	-97.58200176896553
77055	29.7958672944	-95.49440484448
79407	33.57034028658301	-101.94207748696913
76002	32.62927411716622	-97.09547386076294
76120	32.76361934777328	-97.18152194696356
78526	25.969798857974684	-97.4866338027848
77059	29.59893967786561	-95.11857977667984
76201	33.21626993148688	-97.14577714713312
78234	29.45077581052632	-98.44672600526316
75088	32.89654105645161	-96.55028137741937
76712	31.51196390401892	-97.2362763210402
76114	32.77518025397197	-97.3986575042056
78216	29.541636225	-98.49767410917086
77545	29.525219685454548	-95.4686689890909
75703	32.26798048350516	-95.3120272517182
76205	33.18971300216165	-97.11866142434212
78201	29.46533808780488	-98.52518571788616
77373	30.06383772943445	-95.39529377416451
76052	32.96086387979798	-97.38700604545456
78249	29.56857722407504	-98.61441590932778
78744	30.18646699530639	-97.7423380416558
79902	31.778720110975613	-106.50084789390245
76140	32.63224103788235	-97.27985833082352
77012	29.72815386700252	-95.29347303929472
75901	31.32452907778801	-94.70747939069123
76135	32.82819574568627	-97.44516542215686
77042	29.72674850480349	-95.56323490545851
78616	29.972468141860467	-97.57282423488373
76227	33.25792226793893	-96.95263264732824
76548	31.067712262372883	-97.65586066864408
78669	30.406484106981345	-98.06122224522328
78676	30.011231759568734	-98.11897034609164
77043	29.80413146501377	-95.5402637415978
75208	32.754912350625006	-96.8361109953125
77010	29.755268336065573	-95.36196536229508
79714	32.324161654963234	-102.53977553731616
75098	33.021048735781044	-96.56311175006677
78504	26.25877476826265	-98.22794036552668
78501	26.216207143900096	-98.23741582411142
77063	29.733957050967746	-95.51012797741936
77015	29.776328339807165	-95.18227180013774
78391	28.169339054545457	-97.75763874545456
75459	33.51279993893805	-96.61776727699116
79118	35.138160668093384	-101.8447456229572
78724	30.28715437735099	-97.62151061373068
77003	29.752014693676816	-95.35064307775176
75227	32.76114813988269	-96.68353682297166
77089	29.59227604907408	-95.22418034407409
75069	33.187154398480665	-96.62006274143648
78801	29.21630067492447	-99.78826026344412
76109	32.70217654006211	-97.38068911894408
75659	32.4986899	-94.11200793333332
75117	32.704227682608696	-95.87626364347828
76239	33.5119548	-97.4713228
77041	29.85057745484728	-95.58831417144754
76107	32.741429925069255	-97.3781642202216
76116	32.722082405439814	-97.44319414212964
77640	29.895606787341773	-93.97421420227847
75454	33.28457522413793	-96.5654921862069
78624	30.266494511149823	-98.8762445120209
75261	32.87247795625	-97.03785150625
78261	29.654823853333337	-98.37680174777778
79925	31.7808952992126	-106.37572841023622
76132	32.668853476244664	-97.4195400449502
77423	29.80397170744681	-95.95876338404256
78266	29.63351015411765	-98.31302044705882
77091	29.85769552915129	-95.44528300073802
77021	29.69863689018265	-95.36226882876711
75089	32.92880662895927	-96.5434856183258
75209	32.842380463235294	-96.83129900318627
78617	30.16081572538835	-97.60977725902912
78932	30.133183280645163	-96.69059373870968
76058	32.46747703973799	-97.40366516812227
76247	33.08960640583334	-97.31791883416668
77385	30.19062456433333	-95.431845451
77079	29.776415395051192	-95.5941971728669
78415	27.732352566502463	-97.41694807955666
77303	30.368852991842903	-95.39738789093656
75126	32.74653221600285	-96.44091303549077
78218	29.49587738178808	-98.4020030549669
76209	33.22816145065123	-97.11046089160637
77035	29.653684648205125	-95.47834259564102
76102	32.75476680742115	-97.32995871521337
76207	33.237091354589374	-97.1664979289855
77546	29.52533992970451	-95.19389627138412
78586	26.131760139102564	-97.62792305801284
77071	29.650823381460672	-95.52021759269662
75701	32.32387586854396	-95.2951871043956
77377	30.03171423018018	-95.65051801126124
76502	31.088208587946426	-97.39706111904762
77345	30.06022846659836	-95.17068007459017
75060	32.800857125	-96.96652779176355
76710	31.536273806986028	-97.18407856227545
76118	32.80368263657588	-97.2165362533074
78602	30.115901914739226	-97.30473265487528
77541	28.97490485241546	-95.34346969710144
75048	32.964360086105266	-96.58648909636842
78212	29.459581289972903	-98.49348316151762
76006	32.774566969	-97.079387497
77058	29.560654021130954	-95.10135229583334
77401	29.704863053277315	-95.4615531307563
78577	26.181457582087447	-98.1877340383639
75840	31.72601526028369	-96.15281495886524
77502	29.68044068860215	-95.202953912043
76210	33.148181675447496	-97.08718102126228
77504	29.64770035645161	-95.18498752204302
77562	29.817547147321427	-95.04762468214284
75135	33.04832498734015	-96.21875337800512
77047	29.620143002034883	-95.37496755668604
77083	29.691747885921323	-95.65206533229814
75766	31.961138734969325	-95.26521283588956
78109	29.50481469160584	-98.3170955109489
77807	30.66149752352941	-96.43584987058824
78257	29.639465034545456	-98.608564372987
76901	31.480024281038965	-100.4965523438961
79924	31.898395475	-106.4277694125
78417	27.728057553488373	-97.44912520930232
75226	32.78327102058824	-96.78078830849674
77082	29.72195510419255	-95.6325210916149
75042	32.91534067650274	-96.67698686448088
78652	30.132384407272728	-97.83749444678789
77092	29.82892496464497	-95.470648025
79110	35.14195261304348	-101.8817364057971
77515	29.17217940554529	-95.44895877615528
77356	30.39502000685155	-95.64269815269168
77445	30.09261970681818	-96.06166581022728
78747	30.14494587579336	-97.74864473719558
78222	29.38380963490566	-98.4024005235849
79109	35.17201075333334	-101.87088283425926
77038	29.91752494744186	-95.44125906
75182	32.79806669367946	-96.57542763239276
78148	29.54766428575949	-98.30059518797468
77339	30.04982048028748	-95.22531401735112
77073	30.00684323549618	-95.4031731874046
76310	33.85727302287671	-98.56936282054797
76060	32.64583922064516	-97.21284477806452
78211	29.355883851171875	-98.549975328125
76111	32.77847250997831	-97.30167360238612
78575	26.027286603921567	-97.5412161627451
76904	31.403993530956846	-100.48343534840524
75757	32.13603102330097	-95.38600687961164
77046	29.731311147058825	-95.4373082882353
75254	32.94624289120879	-96.80233287362636
78070	29.84559945744681	-98.4168155361702
78244	29.481597537820512	-98.34809926730767
78112	29.24737721084337	-98.36245919879518
76005	32.81004907195767	-97.0761402116402
78756	30.315232692426587	-97.74026123910356
77578	29.505629293037973	-95.37903919324894
79838	31.484131125	-106.1440024
77505	29.65009360023365	-95.15269311238318
75167	32.377655127027026	-96.9046963927928
77081	29.71009145697674	-95.48105708372094
77076	29.85448188165785	-95.37760003321576
78539	26.28495732476832	-98.17323389241784
76705	31.60847387931571	-97.104656955521
79758	32.026204137209305	-102.3457797255814
76574	30.57802438333333	-97.41361847198068
77020	29.774712249454545	-95.32012315454546
77036	29.703741074102563	-95.53333606358974
79602	32.39780337184116	-99.71086359097472
77090	30.01200387811705	-95.4454956366412
77873	30.55243352307692	-95.78921710769232
75001	32.94910312882562	-96.84216764590748
78238	29.48089903063063	-98.61522352372371
77802	30.65721033555556	-96.32845944495728
76155	32.82453451666667	-97.05247591944445
76240	33.62524967419929	-97.11585051761568
77534	29.2319402372093	-95.3442384976744
77521	29.776134270035463	-94.9844023218085
75244	32.92133003101852	-96.8373033574074
78056	29.53663791875	-98.93161855
77316	30.31933695168832	-95.62307198727272
77493	29.808175992	-95.81785632509091
77532	29.926424387045813	-95.0754355515008
77033	29.667442040883977	-95.3479896436464
75207	32.788616885285286	-96.81767717567568
79562	32.23907192285714	-99.87386570285716
76549	31.093215880174927	-97.77768597317784
77441	29.691526634500004	-95.88755743
76426	33.197691200877195	-97.80924489473684
76271	33.46466273114754	-96.90413023606558
77461	29.39855306855895	-95.8186019742358
78250	29.50610980767918	-98.66633600307168
78566	26.08030579142857	-97.47589813928572
76014	32.695176454851484	-97.08666312831684
78043	27.51777091980198	-99.4705227990099
77318	30.433769510231024	-95.5495681557756
75670	32.546591292194094	-94.37454925886075
77088	29.87849897173913	-95.45163226111111
75109	32.04258394285714	-96.39641060571428
79720	32.23905800845341	-101.46460807896254
76112	32.749746978153446	-97.22279570637193
78642	30.68863032962963	-97.9196514617284
78840	29.37908413834116	-100.89765793787168
77503	29.67795801163522	-95.16367570849056
76657	31.43468508537736	-97.39235309056605
76033	32.34273953614931	-97.40788653320236
78503	26.179741429752067	-98.2402439644628
75181	32.73483322640157	-96.56370624335072
76537	30.816974137234045	-97.60877411223404
77040	29.870290145308925	-95.52900636201372
75125	32.53011537445652	-96.65316390869565
77554	29.230857136134453	-94.92889444684874
75146	32.5893239920904	-96.77700948333332
77565	29.53984518032787	-95.03062433934426
75057	33.01624551043165	-96.98143557733812
76177	32.955589890425536	-97.31455562021276
75237	32.666735517261905	-96.87135263184524
75154	32.530638119047616	-96.82472786836736
75402	33.09888003591966	-96.09929338164903
75455	33.16081989686924	-94.973722239779
77051	29.676750927790977	-95.3661118199525
79906	31.853074725	-106.42322791666666
76513	31.05205567481371	-97.47415608837557
75051	32.725339660287084	-97.00874470334928
78229	29.50626249341317	-98.5683992
79706	31.960786633640552	-102.0452393610599
76048	32.43114717971175	-97.7887028644124
75707	32.30200569914163	-95.20983649313304
75236	32.695192234716984	-96.9165444928302
76571	30.94624197252748	-97.54278909670327
79124	35.20757674101124	-101.96879828202248
76088	32.82272695551331	-97.88533866387831
76453	32.57466218571429	-98.35202978571428
75758	32.24365685397728	-95.49851465170455
76645	32.00905343192983	-97.11283629052632
79903	31.78530474375	-106.44530894375
75116	32.65688669666666	-96.91391727688888
75243	32.908481136194034	-96.74945218423508
77657	30.2476756645614	-94.20202645438596
75503	33.46541958009631	-94.08563686163724
78028	30.038798877024185	-99.14851631745532
76103	32.74856157923875	-97.2656946197232
78619	30.108428363636364	-98.03131873818182
75216	32.70951908115764	-96.78929915480296
75686	32.99226138108108	-94.97022664594594
79904	31.842139938461536	-106.43929460769232
75040	32.92927271525705	-96.6264037982587
79007	35.6657085268421	-101.39611253263158
77536	29.686288043002545	-95.11924966768449
78239	29.514772187125747	-98.36074875688624
76656	31.17630035833333	-97.067619875
78611	30.758753654797232	-98.26332786824926
78133	29.88335543333333	-98.2378971085366
77378	30.441553948369563	-95.46873007608696
77803	30.678884189340103	-96.3772220712352
77338	30.00134683651452	-95.2953782461964
77340	30.70393732226488	-95.53737301305182
77706	30.09706216872247	-94.16166553986784
77086	29.92297853915344	-95.49912667936508
75789	32.171980473228345	-95.12184548897638
77904	28.859551378885136	-96.99432404763512
77587	29.66235875294118	-95.22994277
78114	29.16314094636364	-98.18606701909091
75137	32.63559065855856	-96.91307575202704
77069	29.98444811611842	-95.52642089506578
77067	29.957858119453924	-95.45496401911262
75241	32.66933310316742	-96.781620839819
78213	29.51479778605578	-98.51958260258964
78405	27.77011344953271	-97.43931487616824
75937	31.51648025	-94.39552235
77053	29.60509869484536	-95.46091174304124
77474	29.785441847859925	-96.15265409007782
76578	30.55790686226415	-97.26904676226415
78221	29.34406496121673	-98.5038656068441
79606	32.38415332702703	-99.7844411012474
77060	29.93860567641026	-95.39921604794873
78210	29.3988298135741	-98.47453339613948
77365	30.10378949708561	-95.25673020473587
76065	32.473711123005565	-96.98309441651206
76018	32.659482539405204	-97.09182915408924
78713	30.468305	-97.842742
77418	29.96118455547264	-96.29006841442786
78204	29.40360863392857	-98.504337484375
76110	32.70971492676991	-97.33769169646015
78654	30.550617825641023	-98.23298026552708
78040	27.51226154772728	-99.50206065984848
78411	27.72802931654136	-97.38511565313284
75965	31.647595697718632	-94.6393808946768
75771	32.5058466018648	-95.42467007365968
76050	32.273493154237286	-97.21137744745762
76266	33.35751914717608	-97.18190341760796
78231	29.57299902327044	-98.5400125327044
75134	32.61790965522388	-96.78263118059702
77064	29.911475558823533	-95.5532895882353
79707	32.021497434500006	-102.157369508
75092	33.64365509637024	-96.63748178856623
77550	29.30320032570621	-94.78876864435028
76354	34.084816778991595	-98.57151231512604
75143	32.39919384622356	-96.23449484169184
75061	32.82817564103535	-96.96347399583334
78552	26.20404568310185	-97.74675871898148
79821	31.933631981578944	-106.58601696842103
75142	32.58684247604167	-96.28566815166668
77489	29.59932982124031	-95.51472084666668
77598	29.546877014197527	-95.14115670123456
77029	29.76131779551451	-95.2670700656992
78592	26.072935	-97.846814
77061	29.660218031536388	-95.2843363471698
79934	31.93091504634146	-106.4116092292683
78223	29.36039853775744	-98.4449132501144
75232	32.66847660912548	-96.8432338608365
77302	30.236236243181818	-95.38341100126264
76053	32.81681033854341	-97.19200187417368
77530	29.789725112655603	-95.13925829751038
79915	31.759232925842696	-106.3695687494382
77023	29.72158067696969	-95.3226363240404
79072	34.1976603039604	-101.74255336171618
75495	33.42507514640884	-96.57288345856352
76031	32.3614981235732	-97.36602237791564
77037	29.88628909717647	-95.39644336282352
76106	32.79913655080292	-97.3513082541606
77301	30.3158148121673	-95.44939947794676
76708	31.59004666707021	-97.18606163486685
79764	31.87630066751152	-102.44422100092166
75103	32.55570512723404	-95.8650588519149
76078	33.05624466633663	-97.47190509504952
78402	27.824099974157303	-97.38803955730336
75409	33.35131557798165	-96.5434584266055
76579	31.20599974237288	-97.2949496762712
76044	32.45499024484848	-97.52934066060608
79416	33.59799064447209	-101.93580121276216
76020	32.90724640875	-97.54657903703124
75249	32.64429231682243	-96.9566620271028
78550	26.208930600816604	-97.69198160159918
75224	32.712117333953486	-96.83740545604653
75474	32.89641767943038	-96.0906655914557
77531	29.02938835635593	-95.40554416144067
77872	30.91334890892857	-96.10408810714286
76225	33.36595453829787	-97.69482807021276
76021	32.85188141111111	-97.13491997739018
77072	29.698895131092435	-95.56693538655462
75076	33.80633105055432	-96.70338621973391
77048	29.63303491111111	-95.34497512007168
76085	32.85362558156029	-97.69173361276596
78374	27.88533801889401	-97.32175477557604
75428	33.246041033333334	-95.9040869977528
78589	26.19644062428572	-98.15265033142856
77032	29.942578545430106	-95.35336243548387
78537	26.17217630358566	-98.0512974808765
76528	31.422463723188407	-97.74103617826088
76692	31.979217142990656	-97.35146006448598
76401	32.218121266843504	-98.21332224350132
75202	32.78112598325123	-96.80460585862068
78574	26.24420377327586	-98.32169432586208
77535	30.0306256719888	-94.88459631008404
79761	31.85457283284672	-102.3521288540146
75173	33.05549102434782	-96.41123515652174
75709	32.31298225539568	-95.39990469568346
77662	30.147374733138687	-94.01041382627736
79065	35.551505450337075	-100.96576529198502
75149	32.76705938616197	-96.61231485052816
76374	33.36428121285714	-98.77079970714286
75640	32.761257891111114	-94.76578177777778
75169	32.74088480654545	-96.01331607454546
76903	31.47019517114014	-100.43518712494064
77591	29.40096736516129	-95.01165603903226
78363	27.50542321074627	-97.86058970895525
76655	31.393547542176872	-97.18831880068026
76055	32.16405168630137	-97.1487551438356
77630	30.09126383640054	-93.781607761705
75418	33.59007086935933	-96.180619045961
76557	31.276504525	-97.39118118863637
79901	31.75813303333333	-106.4873119095238
76255	33.80717337027027	-97.6978436981982
78102	28.41966161644144	-97.7603015894144
78242	29.35899155	-98.61684585859376
77484	30.06633095874126	-95.91352857832167
78118	28.91660740327869	-97.8764121
77511	29.41417801930784	-95.24051146739528
78643	30.71324013019608	-98.628842247451
78225	29.387997841666667	-98.52288663333334
78220	29.41305195884615	-98.41579870461538
76539	31.06100706666667	-97.94580843571428
79762	31.890178035509138	-102.347776245953
75602	32.47309121149426	-94.72579439425289
