,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,0.006257026409327964,0.002538823511394094,2.4645377598114986,0.013719010750313239,0.0012810237638920235,0.011233029054763904
log_median_household_income_c,-0.0032703308004746853,0.00487933452780384,-0.6702411531407424,0.5027040736866033,-0.012833650743492962,0.006292989142543592
pct_black_c,-0.00018133130381569666,0.0009831019259865298,-0.184448121830026,0.8536619215936894,-0.0021081756718812567,0.0017455130642498634
pct_hispanic_c,-0.004026140879372929,0.002310398368410502,-1.7426176084701859,0.08140043214486933,-0.008554438471397616,0.0005021567126517589
pct_asian_c,0.0020902372811054167,0.0014542073963103397,1.4373721976719633,0.15061226427341878,-0.0007599568417146142,0.004940431403925447
poverty_rate,0.002876925367118847,0.004847732114924664,0.5934579920911236,0.5528746882727056,-0.006624454984831682,0.012378305719069374
cdd65_2023,-0.0008435922905671695,0.0016673770240944671,-0.505939735510818,0.6128989565120528,-0.0041115912064418995,0.00242440662530756
hdd65_2023,-0.002148732633534977,0.001631708828237491,-1.3168603346075878,0.1878854443364114,-0.005346823170136512,0.001049357903066558
log_median_household_income_c:pct_black_c,0.0004419235282973016,0.0007694617654873041,0.5743281188473727,0.5657457846318132,-0.0010661938195384196,0.0019500408761330228
log_median_household_income_c:pct_hispanic_c,0.0003231578952564575,0.0015828209368125236,0.20416579522079809,0.8382239398100526,-0.002779114134872037,0.0034254299253849525
log_median_household_income_c:pct_asian_c,-0.0018912178643510633,0.0011078771496756382,-1.707064600894395,0.08781004578631318,-0.004062617177010205,0.0002801814483080784
