feature,VIF
ghi_mean_kwh_m2_day_2023,45.82060304834295
hdd65_2023,15.471402499891854
y_storage,8.238889675009577
cdd65_2023,6.031454463645652
y_pv,4.580698567606371
pct_hispanic,4.418864180610928
log_kwh,2.7880738541906918
pct_asian,2.163931899115661
y_chargers,2.1292756419269225
pct_black,1.488775222294126
