,energy_burden_pct,energy_affordability_index,log_energy_gap_per_capita,log_median_household_income,poverty_rate,pct_black,pct_hispanic,pct_asian,log_pop_density
energy_burden_pct,1.0,0.7409079367916135,0.4597217888181798,-0.7459763502944327,0.544803111827448,0.012412184745181154,0.3934371046310879,-0.48275478352171547,-0.5160676620433914
energy_affordability_index,0.7409079367916135,1.0,0.5872715175014878,-0.8380930997343227,0.6478252233073589,0.18246078430167925,0.7177030525721234,-0.32823714287311556,-0.16981387649797158
log_energy_gap_per_capita,0.4597217888181798,0.5872715175014878,1.0,-0.5183054121876377,0.43217983941009047,0.09098082065082222,0.35292616588025844,-0.16954538829598292,-0.19497270969334146
log_median_household_income,-0.7459763502944327,-0.8380930997343227,-0.5183054121876377,1.0,-0.7729075622502662,-0.1409276003939851,-0.487555507012026,0.41502699983841723,0.2599923506294836
poverty_rate,0.544803111827448,0.6478252233073589,0.43217983941009047,-0.7729075622502662,1.0,0.16543847315491136,0.4292679032746323,-0.22898407459413478,-0.0912623573839682
pct_black,0.012412184745181154,0.18246078430167925,0.09098082065082222,-0.1409276003939851,0.16543847315491136,1.0,0.09534078251735612,0.0318944688857113,0.305988386893915
pct_hispanic,0.3934371046310879,0.7177030525721234,0.35292616588025844,-0.487555507012026,0.4292679032746323,0.09534078251735612,1.0,-0.2443738318296744,0.10247124042424051
pct_asian,-0.48275478352171547,-0.32823714287311556,-0.16954538829598292,0.41502699983841723,-0.22898407459413478,0.0318944688857113,-0.2443738318296744,1.0,0.47910221888846
log_pop_density,-0.5160676620433914,-0.16981387649797158,-0.19497270969334146,0.2599923506294836,-0.0912623573839682,0.305988386893915,0.10247124042424051,0.47910221888846,1.0
