Unnamed: 0,zip_code,median_household_income,poverty_rate,pct_bachelors_plus,pct_black,pct_hispanic,pct_asian,median_housing_value,total_population,pct_single_family_units,pct_multifamily_units,pct_mobile_home_units
30667,90220,77535.0,0.1754657752048595,0.1333526085839116,0.2778297664578077,0.668117828952722,0.0118398567824884,514600.0,49156,,,
30668,90221,68191.0,0.1759946188695669,0.0784381587641191,0.1826040723090859,0.7889015792997519,0.010318616832736,541800.0,50782,,,
30669,90222,76467.0,0.1433389544688027,0.1203821656050955,0.2385229851117396,0.7288098716314922,0.0115314083237497,552000.0,32173,,,
30670,90230,106827.0,0.0962655601659751,0.5845173512442952,0.0777953753563509,0.2997149192271143,0.1664554957237884,1025200.0,31570,,,
30671,90232,125490.0,0.0940564458263573,0.6378086170727771,0.0377291121161628,0.1882885027374434,0.2106641275886693,1491800.0,16804,,,
30672,90240,108860.0,0.084394714914891,0.2954350682740101,0.0363657900971333,0.7149964463397299,0.0946063334123035,764200.0,25326,,,
30673,90241,84375.0,0.0942025776163691,0.2462076264391777,0.0255914167619382,0.7530999912056987,0.0665069035265148,770100.0,45484,,,
30674,90242,83238.0,0.0927317061156129,0.2421502663302495,0.0389917770783007,0.7752482736744504,0.0626113266476343,676100.0,40983,,,
30675,90245,149149.0,0.0436437150671899,0.6254770992366412,0.0280495759947814,0.2076143035047144,0.1155191840123347,1521600.0,16863,,,
30676,90247,73851.0,0.120782479998284,0.2677130044843049,0.1489757520664651,0.496818383612033,0.2471724837748134,640500.0,47303,,,
30677,90248,81777.0,0.0957002902757619,0.3330609385944431,0.2089913854989231,0.3061737257717157,0.3238513998564249,646900.0,11144,,,
30678,90249,84921.0,0.1066692516479255,0.2569129948319036,0.2271729502830515,0.4560788693341548,0.1521546578349443,709900.0,25967,,,
30679,90250,74923.0,0.1528846765472934,0.2594539650270794,0.2263898685138592,0.5459780400248445,0.072901643313577,827600.0,94991,,,
30680,90254,152019.0,0.0532263944586219,0.7649845520082389,0.0055070656691604,0.0986076475477971,0.0730465502909393,2000001.0,19248,,,
30681,90255,61376.0,0.1705158860841053,0.0879563668744434,0.0054147776530278,0.9697426204112956,0.0058979861574975,562600.0,70363,,,
30682,90260,86736.0,0.1121963358113782,0.2318492685357126,0.0526884709225115,0.6531084962475678,0.0990147935390222,745700.0,32379,,,
30683,90262,70507.0,0.1734432936964582,0.104003470799489,0.0809328691580147,0.88195877876706,0.0065313164299577,569400.0,64918,,,
30684,90263,,,1.0,0.0849604221635883,0.1725593667546174,0.2496042216358839,,1895,,,
30685,90265,191080.0,0.1066026568459818,0.7135439203807875,0.01124795777303,0.0949478446650747,0.0468769636797788,2000001.0,15914,,,
30686,90266,193904.0,0.0364426419466975,0.7897585345545379,0.0066504742077261,0.0763069627573444,0.1375491556789266,2000001.0,34584,,,
30687,90270,61753.0,0.1840293523518984,0.0826512813632094,0.0024467824810374,0.9756952940216947,0.006606312698801,595000.0,24522,,,
30688,90272,200985.0,0.0490594221164169,0.7894526568118259,0.0085362440526168,0.0418882358428957,0.0643250303199925,2000001.0,21438,,,
30689,90274,222273.0,0.0306778027626084,0.7559666871611425,0.0324955978869857,0.0646710421002081,0.2390747558828237,2000001.0,24988,,,
30690,90275,175212.0,0.0409190371991247,0.6918571761339057,0.0206686489230546,0.1200232069040539,0.3172335436459013,1543300.0,41367,,,
30691,90277,131985.0,0.0543607785280599,0.6978260077928699,0.0235653132152242,0.1204826085728009,0.1487666355853183,1403800.0,35391,,,
30692,90278,148581.0,0.0457670213767774,0.6246118536519508,0.0193012977242806,0.1484624788414519,0.2042975362046266,1195700.0,42536,,,
30693,90280,71379.0,0.131699210635646,0.1150603894503327,0.0090275733490334,0.94944340867214,0.0074248519935891,608500.0,91719,,,
30694,90290,142148.0,0.0628782784129119,0.6549786468869409,0.0149630127774041,0.0574983187626092,0.0383322125084061,1414900.0,5948,,,
30695,90291,119043.0,0.1052815805849408,0.7181105285137581,0.0559095500815914,0.1430181055249048,0.0583961457766726,2000001.0,25738,,,
30696,90292,136964.0,0.0666073471463073,0.7288856981693247,0.05860496537747,0.1179277149130214,0.092551933794967,1233700.0,23684,,,
30697,90293,130699.0,0.0576089526361415,0.7223368931167549,0.0422403003754693,0.1921151439299123,0.1005162703379224,971800.0,12784,,,
30698,90301,62991.0,0.1747256089132177,0.1961943032738447,0.2969693642253211,0.5735423300757659,0.0284945646206215,698300.0,36428,,,
30699,90302,72461.0,0.1317961756817944,0.2976481749637988,0.4187246718160091,0.4201794187939455,0.0154133905995635,731300.0,28871,,,
30700,90303,70853.0,0.1636107193229901,0.1770699820558831,0.3116664508610643,0.6154775777979197,0.0106607967542837,764200.0,23169,,,
30701,90304,63317.0,0.1744270574281669,0.1420924007913417,0.0383368300591264,0.8610337592981118,0.0483692542437535,696200.0,26215,,,
30702,90305,89030.0,0.0860754276293192,0.3644851341551849,0.7566383794141801,0.1398850260060224,0.0108814672871612,785000.0,14612,,,
30703,90401,106704.0,0.1923857868020304,0.7553925165077036,0.0439116719242902,0.1024605678233438,0.0625867507886435,1129700.0,7925,,,
30704,90402,182688.0,0.0698862109130006,0.7948717948717948,0.0063517623904097,0.0972445875827518,0.0901771336553945,2000001.0,11178,,,
30705,90403,121512.0,0.1175059952038369,0.7154376191174314,0.0239566309243831,0.1198628771873878,0.1070674054291067,1553500.0,25087,,,
