,zip_code,PV_system_size_DC,total_chargers,level1_chargers,level2_chargers,dc_fast_chargers,zev_count,plant_capacity_mw,storage_capacity_mw,wind_capacity_mw,wind_turbine_count,median_household_income,poverty_rate,pct_bachelors_plus,pct_black,pct_hispanic,pct_asian,median_housing_value,total_population,pct_single_family_units,pct_multifamily_units,pct_mobile_home_units,ghi_mean_kwh_m2_day_2023,lat_x,lon_x,lat_y,lon_y,t2m_mean_c_2023,t2m_max_mean_c_2023,t2m_min_mean_c_2023,t2m_summer_mean_c_2023,cdd65_2023,hdd65_2023,wind_ws10m_mean_2023,wind_ws50m_mean_2023,lat,lon,acronym,utility,utility_type,overlap_area_m2,overlap_share_of_zip,kwh_annual_total,log_kwh,energy_burden_pct,energy_affordability_index,energy_affordability_gap,county_geoid,county_name,area_km2,pop_density_km2,log_pop_density
128,90290,3.4783076733945686,2.0,0.0,2.0,0.0,255.0,0.0,1.2191800000000002,0.0,0.0,142148.0,0.0628782784129119,0.6549786468869409,0.0149630127774041,0.0574983187626092,0.0383322125084061,1414900.0,5948.0,,,,5.338922191780823,34.09726401361171,-118.612505554429,34.09726401361171,-118.612505554429,16.77235616438357,20.7545205479452,13.608958904109604,20.28229508196721,725.9100000000002,1751.472,3.1795890410958902,3.95435616438356,34.09726401361171,-118.612505554429,SCE,Southern California Edison,IOU,48004083.39569286,0.9893175207714938,28775552.0,17.1750367304588,0.02,12.373342858,42.90504583,06037,Los Angeles,48.52242279926673,122.582502209471,4.816908967117373
129,90291,2.059695,14.0,0.0,11.0,3.0,371.0,0.0,0.68553,0.0,0.0,119043.0,0.1052815805849408,0.7181105285137581,0.0559095500815914,0.1430181055249048,0.0583961457766726,2000001.0,25738.0,,,,4.854851232876709,33.99328361564806,-118.46523263422868,33.99328361564806,-118.46523263422868,16.77235616438357,20.7545205479452,13.608958904109604,20.28229508196721,725.9100000000002,1751.472,3.1795890410958902,3.95435616438356,33.99328361564806,-118.46523263422868,SCE,Southern California Edison,IOU,2889.982600527204,0.0003984307177007,0.0,0.0,0.009,7.238952256,39.658601153,06037,Los Angeles,7.253413033213928,3548.3985100729474,8.174533434331668
130,90292,0.949109,91.0,0.0,73.0,18.0,370.0,0.0,0.21486,0.0,0.0,136964.0,0.0666073471463073,0.7288856981693247,0.05860496537747,0.1179277149130214,0.092551933794967,1233700.0,23684.0,,,,4.854851232876709,33.97702666557191,-118.44960519951496,33.97702666557191,-118.44960519951496,16.77235616438357,20.7545205479452,13.608958904109604,20.28229508196721,725.9100000000002,1751.472,3.1795890410958902,3.95435616438356,33.97702666557191,-118.44960519951496,SCE,Southern California Edison,IOU,94584.67803805122,0.0114153034473553,72527075.0,18.099470512174268,0.009,5.727362412,0.0,06037,Los Angeles,8.285778487544754,2858.39164486499,7.9583641696019125
131,90293,0.521106,8.0,0.0,8.0,0.0,280.0,0.0,0.38930000000000003,0.0,0.0,130699.0,0.0576089526361415,0.7223368931167549,0.0422403003754693,0.1921151439299123,0.1005162703379224,971800.0,12784.0,,,,4.854851232876709,33.946457378829706,-118.441097241837,33.946457378829706,-118.441097241837,16.77235616438357,20.7545205479452,13.608958904109604,20.28229508196721,725.9100000000002,1751.472,3.1795890410958902,3.95435616438356,33.946457378829706,-118.441097241837,SCE,Southern California Edison,IOU,26799.164570327663,0.0024151771450633,,,0.008,9.744545129,0.0,06037,Los Angeles,11.096144455918804,1152.1118935308089,7.050219561120555
132,90294,0.00102,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
133,90295,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
134,90296,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
135,90301,2.111710772653061,6.0,0.0,2.0,4.0,233.0,0.0,0.10931999999999999,0.0,0.0,62991.0,0.1747256089132177,0.1961943032738447,0.2969693642253211,0.5735423300757659,0.0284945646206215,698300.0,36428.0,,,,4.854851232876709,33.95646283624289,-118.3586823846998,33.95646283624289,-118.3586823846998,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.95646283624289,-118.3586823846998,SCE,Southern California Edison,IOU,6407849.161524482,0.997104098046088,131231661.0,18.69247473157929,0.022,80.378508454,7768420.80472858,06037,Los Angeles,6.426459561559839,5668.439931979926,8.642845614414401
136,90302,1.3372356326530612,0.0,0.0,0.0,0.0,221.0,0.0,0.12304000000000001,0.0,0.0,72461.0,0.1317961756817944,0.2976481749637988,0.4187246718160091,0.4201794187939455,0.0154133905995635,731300.0,28871.0,,,,4.854851232876709,33.974724998818196,-118.355659815551,33.974724998818196,-118.355659815551,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.974724998818196,-118.355659815551,SCE,Southern California Edison,IOU,4956695.070434602,0.9996972197496048,75384608.0,18.13811368747347,0.021,70.914393209,1986.397783997,06037,Los Angeles,4.958196293248933,5822.883623891753,8.669722607515432
137,90303,2.073090796724435,104.0,0.0,91.0,13.0,148.0,0.0,0.42979999999999996,0.0,0.0,70853.0,0.1636107193229901,0.1770699820558831,0.3116664508610643,0.6154775777979197,0.0106607967542837,764200.0,23169.0,,,,4.854851232876709,33.93600272459526,-118.33115646828864,33.93600272459526,-118.33115646828864,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.93600272459526,-118.33115646828864,SCE,Southern California Edison,IOU,5040628.465433036,0.9999953973020512,78556818.0,18.179332729846493,0.024,79.034367265,2258494.37216183,06037,Los Angeles,5.040651675999486,4596.429487543579,8.43325261923059
138,90304,3.055704415510204,282.0,0.0,282.0,0.0,137.0,0.0,1.99736,0.0,0.0,63317.0,0.1744270574281669,0.1420924007913417,0.0383368300591264,0.8610337592981118,0.0483692542437535,696200.0,26215.0,,,,4.854851232876709,33.937358837106295,-118.35879637993258,33.937358837106295,-118.35879637993258,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.937358837106295,-118.35879637993258,SCE,Southern California Edison,IOU,4227452.8800642155,0.9955211558803742,55293423.0,17.828164544412573,0.021,84.377837378,898050.557929738,06037,Los Angeles,4.246472163796145,6173.35967099924,8.7281604591151
139,90305,1.7560792271219727,147.0,0.0,147.0,0.0,201.0,0.0,0.26552,0.0,0.0,89030.0,0.0860754276293192,0.3644851341551849,0.7566383794141801,0.1398850260060224,0.0108814672871612,785000.0,14612.0,,,,4.854851232876709,33.95829711859412,-118.3311208623338,33.95829711859412,-118.3311208623338,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.95829711859412,-118.3311208623338,SCE,Southern California Edison,IOU,6827486.040304394,0.9997530651352468,37402783.0,17.437255698117028,0.019,49.374111383,1333728.98677656,06037,Los Angeles,6.829172399384463,2139.6443295701583,7.668862151282012
140,90308,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
141,90309,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
142,90310,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
143,90311,0.12675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
144,90320,0.008400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
145,90401,2.236686919486441,214.0,0.0,164.0,50.0,208.0,0.0,0.27384,0.0,0.0,106704.0,0.1923857868020304,0.7553925165077036,0.0439116719242902,0.1024605678233438,0.0625867507886435,1129700.0,7925.0,,,,5.338922191780823,34.016099075223075,-118.49245701921514,34.016099075223075,-118.49245701921514,16.77235616438357,20.7545205479452,13.608958904109604,20.28229508196721,725.9100000000002,1751.472,3.1795890410958902,3.95435616438356,34.016099075223075,-118.49245701921514,SCE,Southern California Edison,IOU,1954200.074179086,0.9999999999999994,134316343.0,18.71570835178064,0.009,19.322952823,0.0,06037,Los Angeles,1.9542000272186353,4055.367869009529,8.308043238645807
146,90402,3.671987269925504,4.0,0.0,4.0,0.0,343.0,0.0,1.12594,0.0,0.0,182688.0,0.0698862109130006,0.7948717948717948,0.0063517623904097,0.0972445875827518,0.0901771336553945,2000001.0,11178.0,,,,5.338922191780823,34.03496506572339,-118.50466880853412,34.03496506572339,-118.50466880853412,16.77235616438357,20.7545205479452,13.608958904109604,20.28229508196721,725.9100000000002,1751.472,3.1795890410958902,3.95435616438356,34.03496506572339,-118.50466880853412,SCE,Southern California Edison,IOU,4909549.849611028,0.87417533255806,47465185.0,17.675507073967278,0.0139999999999999,4.785198534,0.0,06037,Los Angeles,5.616207303894183,1990.3111468569482,7.596548568527774
147,90403,1.7544977603286305,30.0,0.0,26.0,4.0,351.0,0.0,0.24772,0.0,0.0,121512.0,0.1175059952038369,0.7154376191174314,0.0239566309243831,0.1198628771873878,0.1070674054291067,1553500.0,25087.0,,,,5.338922191780823,34.030228835332984,-118.4914055430158,34.030228835332984,-118.4914055430158,16.77235616438357,20.7545205479452,13.608958904109604,20.28229508196721,725.9100000000002,1751.472,3.1795890410958902,3.95435616438356,34.030228835332984,-118.4914055430158,SCE,Southern California Edison,IOU,3695604.71345836,0.9467895180605048,98228126.0,18.40280315797461,0.009,6.107743718,0.0,06037,Los Angeles,3.9033012194311167,6427.1237574783645,8.768437979546738
148,90404,2.3386988926163337,197.0,0.0,118.0,79.0,303.0,1.0,2.32736,0.0,0.0,85081.0,0.1354657484595868,0.5857720026206595,0.0990341331235522,0.2711419955421529,0.1055460862724531,1159500.0,22881.0,,,,5.338922191780823,34.02664938252918,-118.47383782091676,34.02664938252918,-118.47383782091676,16.77235616438357,20.7545205479452,13.608958904109604,20.28229508196721,725.9100000000002,1751.472,3.1795890410958902,3.95435616438356,34.02664938252918,-118.47383782091676,SCE,Southern California Edison,IOU,5104212.673789875,0.9998682886732292,212899856.0,19.17633245818664,0.012,26.207336724,397369.816093521,06037,Los Angeles,5.104885046512666,4482.177324566956,8.40808729826207
149,90405,5.112584112359027,185.0,0.0,185.0,0.0,380.0,0.0,1.1071199999999999,0.0,0.0,114489.0,0.0914851336657793,0.69833364364178,0.0406206870826961,0.1482711029878026,0.0768025663023611,1940700.0,26809.0,,,,5.338922191780823,34.01105661469031,-118.47226429733269,34.01105661469031,-118.47226429733269,16.77235616438357,20.7545205479452,13.608958904109604,20.28229508196721,725.9100000000002,1751.472,3.1795890410958902,3.95435616438356,34.01105661469031,-118.47226429733269,SCE,Southern California Edison,IOU,7296035.111309267,0.9011992523329788,123394046.0,18.63089342678082,0.011,14.99583839,668689.675303165,06037,Los Angeles,8.095917826909275,3311.4219503182253,8.105434907848803
150,90406,0.00405,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,nan,,,,
151,90407,0.01106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
152,90408,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
153,90409,0.0156,0.0,0.0,0.0,0.0,8.0,0.0,0.005,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
154,90428,0.013439999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
155,90501,9.5426393318604,40.0,0.0,35.0,5.0,347.0,1.0,3.2942,0.0,0.0,92815.0,0.1161497170338344,0.3869731800766283,0.0522519906096468,0.4311333768968271,0.2737965584839904,887300.0,41319.0,,,,4.854851232876709,33.83360713618802,-118.31421372582584,33.83360713618802,-118.31421372582584,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.83360713618802,-118.31421372582584,SCE,Southern California Edison,IOU,10285262.027162116,0.6981456970137372,133697901.0,18.711093350101635,0.016,51.703087617,270203076.093309,06037,Los Angeles,14.732257276695448,2804.661853507092,7.939394745028306
156,90502,2.545420475510204,79.0,0.0,79.0,0.0,212.0,0.0,0.57234,0.0,0.0,98867.0,0.0704201002708465,0.365081608139617,0.0786132273379706,0.3620956166501048,0.3714806227227559,655200.0,18114.0,,,,4.854851232876709,33.83502315542169,-118.29290833091925,33.83502315542169,-118.29290833091925,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.83502315542169,-118.29290833091925,SCE,Southern California Edison,IOU,4367301.079738214,0.748797818441353,57755633.0,17.87173146104922,0.015,44.13429422,383049.132872175,06037,Los Angeles,5.8324169322949295,3105.7450470833423,8.041330848441119
157,90503,5.342763890345154,117.0,0.0,85.0,32.0,360.0,0.0,2.32308,0.0,0.0,119685.0,0.064735195271758,0.5538055325289368,0.0386619139018371,0.1512201809706608,0.4089205739877525,1058100.0,43764.0,,,,4.854851232876709,33.84088683697953,-118.3537725000039,33.84088683697953,-118.3537725000039,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.84088683697953,-118.3537725000039,SCE,Southern California Edison,IOU,13645345.754306575,1.0000000000000002,507817776.0,20.045633234499206,0.012,30.335404559,2649.194166837,06037,Los Angeles,13.645345752824912,3207.247422876024,8.073480092843962
158,90504,4.113331430765487,15.0,0.0,10.0,5.0,299.0,0.0,0.97862,0.0,0.0,105474.0,0.0866997759069711,0.4534971803720226,0.0405149905465022,0.2600462171003271,0.3937756970078929,897100.0,33321.0,,,,4.854851232876709,33.866936597981955,-118.33135504520824,33.866936597981955,-118.33135504520824,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.866936597981955,-118.33135504520824,SCE,Southern California Edison,IOU,11466593.010823628,0.9999480157365052,88394687.0,18.29732243530463,0.0139999999999999,39.088201237,207.800496596,06037,Los Angeles,11.467189144447692,2905.768761661503,7.974797352042897
159,90505,8.649288706496328,108.0,0.0,105.0,3.0,364.0,0.0,2.3640999999999996,0.0,0.0,110690.0,0.061503610363868,0.587489133011934,0.0277489116697093,0.1432944811122033,0.4093526190141834,1144000.0,35605.0,,,,4.854851232876709,33.809020320727974,-118.34775859064877,33.809020320727974,-118.34775859064877,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.809020320727974,-118.34775859064877,SCE,Southern California Edison,IOU,15185615.43592641,0.9999999999999996,235908304.0,19.278953749353793,0.013,26.767785132,126489584.004931,06037,Los Angeles,15.185615403396156,2344.653084789517,7.760319143082522
160,90506,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,4.854851232876709,33.884911470702654,-118.33047488371707,33.884911470702654,-118.33047488371707,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.884911470702654,-118.33047488371707,SCE,Southern California Edison,IOU,419503.60101078206,1.0,0.0,0.0,0.018,56.923937149,0.0,06037,Los Angeles,0.4195035896571042,,
161,90508,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
162,90509,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
163,90510,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
164,90601,8.5566407688864,50.0,0.0,46.0,4.0,265.0,0.0,1.2243,0.0,0.0,102267.0,0.0895894909688013,0.311254662906014,0.0103373588868469,0.7078957731688107,0.0538855342609608,729000.0,30472.0,,,,5.338922191780823,34.00783703383192,-118.0328736312397,34.00783703383192,-118.0328736312397,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,34.00783703383192,-118.0328736312397,SCE,Southern California Edison,IOU,27825761.44108439,1.0000000000000009,117503224.0,18.581976337980343,0.019,57.354366418,2147877.4520349,06037,Los Angeles,27.825761447738184,1095.1003104526692,6.99951398745553
165,90602,4.483220901612135,9.0,0.0,9.0,0.0,236.0,0.0,0.92248,0.0,0.0,67259.0,0.1300949861728988,0.2156753407682775,0.0182395538860705,0.7324090926693257,0.027378693412849,729300.0,25823.0,,,,4.854851232876709,33.97318080968764,-118.0233679139277,33.97318080968764,-118.0233679139277,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.97318080968764,-118.0233679139277,SCE,Southern California Edison,IOU,9722760.266310198,1.000000000000002,81441745.0,18.21539854963294,0.021,70.163092691,1281614.24455414,06037,Los Angeles,9.72276015334405,2655.9330470698105,7.884927746748234
166,90603,6.152687758650021,21.0,0.0,1.0,20.0,232.0,0.0,0.7327,0.0,0.0,121222.0,0.0369393139841688,0.3274792668478639,0.0044693286184372,0.5811600609007416,0.0559893914837188,781000.0,20361.0,,,,5.10383424657534,33.944866083168876,-117.99233834568956,33.944866083168876,-117.99233834568956,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.944866083168876,-117.99233834568956,SCE,Southern California Edison,IOU,8193153.575141241,1.000000000000001,75365707.0,18.137862928463807,0.017,45.553378026,11570.369804903,06037,Los Angeles,8.193153596517785,2485.1236779759306,7.818480020622369
167,90604,7.5704362489795916,10.0,0.0,10.0,0.0,247.0,0.0,0.8531,0.0,0.0,101104.0,0.0591154315960912,0.2336630638200359,0.0102341408908527,0.6818528112143837,0.0828381329676469,684400.0,39378.0,,,,4.854851232876709,33.93008293635647,-118.01223214235858,33.93008293635647,-118.01223214235858,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.93008293635647,-118.01223214235858,SCE,Southern California Edison,IOU,10910617.595018728,0.9999999999999992,88747641.0,18.301307416952753,0.019,61.114382319,21630.362355482,06037,Los Angeles,10.910617571553471,3609.1449216099045,8.191503195011437
168,90605,7.030473446370154,1.0,0.0,0.0,1.0,249.0,0.0,0.8601,0.0,0.0,100825.0,0.0915997228139516,0.2291674611952252,0.0113960840301856,0.7561696920252906,0.0502243524372832,662000.0,39224.0,,,,4.854851232876709,33.95206261257146,-118.02088899779292,33.95206261257146,-118.02088899779292,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.95206261257146,-118.02088899779292,SCE,Southern California Edison,IOU,16565421.452610362,0.9999999999999996,115492108.0,18.56471276524586,0.02,64.44930435,7576958.81139204,06037,Los Angeles,16.56542146266389,2367.8238485151337,7.770148844498917
169,90606,4.368365519795918,20.0,0.0,0.0,20.0,180.0,0.0,0.49232,0.0,0.0,94904.0,0.1060692541856925,0.1757185681537647,0.0112292588061855,0.847087607038675,0.0488692324582039,623500.0,31881.0,,,,4.854851232876709,33.97739430202958,-118.06608335950064,33.97739430202958,-118.06608335950064,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.97739430202958,-118.06608335950064,SCE,Southern California Edison,IOU,10240095.641722212,0.9999999999999988,93846447.0,18.35717047265136,0.022,71.137371865,2242537.54197663,06037,Los Angeles,10.240095708214074,3113.3498073095852,8.04377567983886
170,90607,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
171,90608,0.0089,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,nan,,,,
172,90609,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
173,90610,0.00477,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
174,90620,16.917721625747063,39.0,0.0,5.0,34.0,321.0,0.0,1.75796,0.0,0.0,122582.0,0.0681759821963536,0.3258392550845381,0.0175987402110997,0.3887257405515832,0.2901344909771876,782000.0,46992.0,,,,4.854851232876709,33.84614627889625,-118.01178115110002,33.84614627889625,-118.01178115110002,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.84614627889625,-118.01178115110002,SCE,Southern California Edison,IOU,16516696.877257995,0.9999999999999984,185161333.0,19.036738078681218,0.016,53.796947089,3049561.22983777,06059,Orange,16.516696853034276,2845.1209353864915,7.953712270855386
175,90621,11.05938672221584,56.0,0.0,19.0,37.0,298.0,0.0,0.72556,0.0,0.0,94679.0,0.1071730195371882,0.3149606299212598,0.0205400867496851,0.4724499790121729,0.3544144396250175,734400.0,35735.0,,,,5.10383424657534,33.87394508817322,-117.99348504285432,33.87394508817322,-117.99348504285432,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.87394508817322,-117.99348504285432,SCE,Southern California Edison,IOU,10898629.626972128,0.999999999999999,132635408.0,18.703114636267312,0.016,62.634858013,11712682.8253302,06059,Orange,10.898629648703757,3278.8525853110523,8.095553756865472
176,90622,0.013409999999999998,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,nan,,,,
177,90623,5.574731451413266,2.0,0.0,2.0,0.0,237.0,0.0,0.6484800000000001,0.0,0.0,112366.0,0.0515463917525773,0.4881758241758241,0.0340295399830828,0.1722298132604593,0.5038063634589108,920200.0,15369.0,,,,4.854851232876709,33.85035982708324,-118.04087338228646,33.85035982708324,-118.04087338228646,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.85035982708324,-118.04087338228646,SCE,Southern California Edison,IOU,4758670.002863754,0.9999999999999992,59693398.0,17.904732002735333,0.015,42.31339488,44563.227945909,06059,Orange,4.75867000112995,3229.683923522879,8.08044913483149
178,90625,0.007224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
179,90630,15.06963848658704,87.0,0.0,75.0,12.0,365.0,0.0,2.07076,0.0,0.0,124360.0,0.0664405547816607,0.4889573251209855,0.031433471199435,0.2184404317562796,0.3741349742762029,866400.0,49565.0,,,,4.854851232876709,33.81813973102489,-118.03814447265974,33.81813973102489,-118.03814447265974,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.81813973102489,-118.03814447265974,SCE,Southern California Edison,IOU,15983702.298893956,1.0000000000000004,195839281.0,19.092804891023345,0.0139999999999999,40.740757692,5074169.32318266,06059,Orange,15.983702342317477,3100.971160403477,8.03979304659574
180,90631,22.23150356330643,23.0,0.0,21.0,2.0,485.0,1.2,1.92063,0.0,0.0,102208.0,0.0910252081100524,0.3196992419417795,0.0206660351235152,0.5629818552794579,0.1224513590322815,757900.0,68615.0,,,,5.10383424657534,33.94265766699415,-117.95126034605956,33.94265766699415,-117.95126034605956,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.94265766699415,-117.95126034605956,SCE,Southern California Edison,IOU,36215148.33749024,0.9999999999999996,227136023.0,19.241059620651868,0.019,52.135597707,8608642.34153912,06059,Orange,36.21514830485435,1894.6491513001124,7.547316618909058
181,90632,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,,,,
182,90633,0.07454999999999999,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,nan,,,,
183,90637,0.1417,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,nan,,,,
184,90638,15.420401761981589,31.0,0.0,27.0,4.0,322.0,0.0,1.46863,0.0,0.0,110606.0,0.0645604395604395,0.3957899252359357,0.0201688760554753,0.4596403727523297,0.2270639191494947,765100.0,45714.0,,,,4.854851232876709,33.90236551732306,-118.00909130838568,33.90236551732306,-118.00909130838568,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.90236551732306,-118.00909130838568,SCE,Southern California Edison,IOU,20117406.900303327,1.0000000000000004,191691843.0,19.071399661466547,0.018,52.835018804,11701355.5965636,06037,Los Angeles,20.117406896309234,2272.360460551541,7.729014394892136
185,90639,0.06,6.0,0.0,6.0,0.0,2.0,4.3,0.5,0.0,0.0,,,0.6375,0.0449241540256709,0.2123687281213535,0.23512252042007,,1714.0,,,,4.854851232876709,33.90574602517578,-118.01490760008843,33.90574602517578,-118.01490760008843,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,33.90574602517578,-118.01490760008843,SCE,Southern California Edison,IOU,363832.55766660906,1.0000000000000002,0.0,0.0,0.02,61.113418685,64637.470683074,06037,Los Angeles,0.36383255620714755,4710.958298696438,8.457858875270283
186,90640,13.407897405498584,55.0,0.0,51.0,4.0,306.0,0.0,3.2271199999999998,0.0,0.0,74833.0,0.1276920551543007,0.2199995438060263,0.0043820498255294,0.7880873164002272,0.1323541345451594,660600.0,61615.0,,,,5.338922191780823,34.015008559108075,-118.11105103187012,34.015008559108075,-118.11105103187012,16.58668493150685,22.274273972602735,12.2334794520548,21.718852459016393,999.324,2146.871999999999,2.836383561643835,3.602493150684934,34.015008559108075,-118.11105103187012,SCE,Southern California Edison,IOU,21601916.675315432,0.9999999999999982,254472728.0,19.35470423300703,0.019,74.414019052,11962519.2753203,06037,Los Angeles,21.601916630166816,2852.2932041111294,7.956229116389035
